rank,fold,test_n,test_pos,prevalence,model,seed,auroc,ap,repeat_seed
Novelty,0,5471,320,0.058490221166148784,std_nll,-1,0.12035860755193166,0.0330909227057036,202
Novelty,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9996930207726655,0.9956630916745227,202
Novelty,1,5476,320,0.05843681519357195,mean_nll,-1,0.998039298875097,0.9715828807632022,202
Novelty,1,5476,320,0.05843681519357195,std_nll,-1,0.09583434348332041,0.030893460941346287,202
Novelty,1,5476,320,0.05843681519357195,logistic_profile,-1,0.9974938178820791,0.95952406057038,202
Novelty,2,5495,320,0.05823475887170155,mean_nll,-1,0.9998188405797102,0.9972625561119982,202
Novelty,2,5495,320,0.05823475887170155,std_nll,-1,0.08752657004830916,0.03061376975999479,202
Novelty,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9998454106280192,0.9975611104455042,202
Novelty,3,5500,320,0.05818181818181818,mean_nll,-1,0.9990269063706564,0.9865639582182807,202
Novelty,3,5500,320,0.05818181818181818,std_nll,-1,0.10393068291505791,0.030886380458026722,202
Novelty,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9993418194980696,0.991479990143916,202
Novelty,4,5306,310,0.058424425179042595,mean_nll,-1,0.999593222965469,0.9950402969136335,202
Novelty,4,5306,310,0.058424425179042595,std_nll,-1,0.07581097135773135,0.030534125076800277,202
Novelty,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9994808750225986,0.9949268513950354,202
Noise,0,5471,320,0.058490221166148784,mean_nll,-1,0.9996390264026404,0.9943745003013661,202
Noise,0,5471,320,0.058490221166148784,std_nll,-1,0.02888516792855756,0.030040565386485203,202
Noise,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9999623859444767,0.9993930110753069,202
Noise,1,5476,320,0.05843681519357195,mean_nll,-1,0.9995248254460822,0.9931839004689719,202
Noise,1,5476,320,0.05843681519357195,std_nll,-1,0.02614429790535299,0.02999829275215528,202
Noise,1,5476,320,0.05843681519357195,logistic_profile,-1,0.9994023952676494,0.9911169056617402,202
Noise,2,5495,320,0.05823475887170155,mean_nll,-1,0.9999601449275363,0.9993749976647383,202
Noise,2,5495,320,0.05823475887170155,std_nll,-1,0.043705917874396136,0.030009544556772325,202
Noise,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9999849033816426,0.9997709814900593,202
Noise,3,5500,320,0.05818181818181818,mean_nll,-1,0.9999083011583011,0.9985111775218616,202
Noise,3,5500,320,0.05818181818181818,std_nll,-1,0.03675374034749035,0.029914368026760594,202
Noise,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9999511341698841,0.9991914673497949,202
Noise,4,5306,310,0.058424425179042595,mean_nll,-1,0.9999509284847233,0.9992898757283585,202
Noise,4,5306,310,0.058424425179042595,std_nll,-1,0.021895580980913765,0.02997465647364513,202
Noise,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9999554482295513,0.9993042099428557,202
Species,0,5468,317,0.057973664959765914,mean_nll,-1,0.4995272119529637,0.05556752842458994,303
Species,0,5468,317,0.057973664959765914,std_nll,-1,0.5986501043869463,0.0877165015426385,303
Species,0,5468,317,0.057973664959765914,logistic_profile,-1,0.5974130164918514,0.07799012756700954,303
Species,1,5473,317,0.05792070162616481,mean_nll,-1,0.48095141368483135,0.05146072221809369,303
Species,1,5473,317,0.05792070162616481,std_nll,-1,0.57404683649321,0.08186506470655523,303
Species,1,5473,317,0.05792070162616481,logistic_profile,-1,0.6123930222484355,0.08787244094222993,303
Species,2,5493,318,0.05789186237028946,mean_nll,-1,0.49400783884787164,0.05198909312644219,303
Species,2,5493,318,0.05789186237028946,std_nll,-1,0.5983343967429283,0.08613705689862286,303
Species,2,5493,318,0.05789186237028946,logistic_profile,-1,0.600123963175645,0.08255591576504664,303
Species,3,5500,320,0.05818181818181818,mean_nll,-1,0.4768602195945945,0.05076190612513684,303
Species,3,5500,320,0.05818181818181818,std_nll,-1,0.59558458011583,0.0914887200407004,303
Species,3,5500,320,0.05818181818181818,logistic_profile,-1,0.5927328667953669,0.07920197112952582,303
Species,4,5306,310,0.058424425179042595,mean_nll,-1,0.4794958547483148,0.05186670258714282,303
Species,4,5306,310,0.058424425179042595,std_nll,-1,0.5643430873731243,0.07388373050804113,303
Species,4,5306,310,0.058424425179042595,logistic_profile,-1,0.6206739585216561,0.08593244701421696,303
Genus,0,5471,320,0.058490221166148784,mean_nll,-1,0.7564071296835567,0.1237219095000641,303
Genus,0,5471,320,0.058490221166148784,std_nll,-1,0.7592761114346729,0.21307471185146065,303
Genus,0,5471,320,0.058490221166148784,logistic_profile,-1,0.8142624005047564,0.29988416856639,303
Genus,1,5476,320,0.05843681519357195,mean_nll,-1,0.7256103326221877,0.1176825226338903,303
Genus,1,5476,320,0.05843681519357195,std_nll,-1,0.7607371872575639,0.2511272900415095,303
Genus,1,5476,320,0.05843681519357195,logistic_profile,-1,0.7734678044996122,0.1514802797718796,303
Genus,2,5495,320,0.05823475887170155,mean_nll,-1,0.7539444444444444,0.1141524083820714,303
Genus,2,5495,320,0.05823475887170155,std_nll,-1,0.7581316425120773,0.20279571297730872,303
Genus,2,5495,320,0.05823475887170155,logistic_profile,-1,0.8054184782608695,0.33654039763160387,303
Genus,3,5500,320,0.05818181818181818,mean_nll,-1,0.7253535231660232,0.11439364683383556,303
Genus,3,5500,320,0.05818181818181818,std_nll,-1,0.7775832528957529,0.26476293822990776,303
Genus,3,5500,320,0.05818181818181818,logistic_profile,-1,0.7823515926640926,0.2370585417297423,303
Genus,4,5306,310,0.058424425179042595,mean_nll,-1,0.7322600015496268,0.12596561177656435,303
Genus,4,5306,310,0.058424425179042595,std_nll,-1,0.7220705596735453,0.1851072700894581,303
Genus,4,5306,310,0.058424425179042595,logistic_profile,-1,0.7763165371006482,0.2952119395083615,303
Family,0,5471,320,0.058490221166148784,mean_nll,-1,0.8801664725296059,0.2736932434308141,303
Family,0,5471,320,0.058490221166148784,std_nll,-1,0.7409498762376238,0.24821492597420972,303
Family,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9255065763929334,0.553093003744387,303
Family,1,5476,320,0.05843681519357195,mean_nll,-1,0.8543971828937161,0.27335894963336926,303
Family,1,5476,320,0.05843681519357195,std_nll,-1,0.6769716107447634,0.1994701370182746,303
Family,1,5476,320,0.05843681519357195,logistic_profile,-1,0.8790498933281613,0.2762161629325559,303
Family,2,5495,320,0.05823475887170155,mean_nll,-1,0.9079830917874396,0.37944044612398203,303
Family,2,5495,320,0.05823475887170155,std_nll,-1,0.7513037439613527,0.2164455369745845,303
Family,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9368907004830918,0.6968402327330488,303
Family,3,5500,320,0.05818181818181818,mean_nll,-1,0.868549107142857,0.31126830323065136,303
Family,3,5500,320,0.05818181818181818,std_nll,-1,0.7065739623552123,0.20961822944537112,303
Family,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9164750241312742,0.546282283166716,303
Family,4,5306,310,0.058424425179042595,mean_nll,-1,0.8877185619463311,0.3766573173709181,303
Family,4,5306,310,0.058424425179042595,std_nll,-1,0.6844643456700844,0.17421024993235046,303
Family,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9144128205790438,0.6254681590359739,303
Order,0,5471,320,0.058490221166148784,mean_nll,-1,0.9433071248301301,0.49838728657615544,303
Order,0,5471,320,0.058490221166148784,std_nll,-1,0.6017875776548243,0.17352682251246543,303
Order,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9753033391574452,0.8331412208028252,303
Order,1,5476,320,0.05843681519357195,mean_nll,-1,0.9402522546547711,0.5151095659677041,303
Order,1,5476,320,0.05843681519357195,std_nll,-1,0.5763930978471684,0.13609502072854907,303
Order,1,5476,320,0.05843681519357195,logistic_profile,-1,0.9470259164080683,0.4642749934814794,303
Order,2,5495,320,0.05823475887170155,mean_nll,-1,0.9643115942028986,0.6640371525999029,303
Order,2,5495,320,0.05823475887170155,std_nll,-1,0.6213683574879227,0.1301238827650913,303
Order,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9809903381642513,0.8740604866205034,303
Order,3,5500,320,0.05818181818181818,mean_nll,-1,0.9404744811776061,0.5932209699508273,303
Order,3,5500,320,0.05818181818181818,std_nll,-1,0.5681503378378379,0.15146959174889926,303
Order,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9646332046332047,0.78974832494859,303
Order,4,5306,310,0.058424425179042595,mean_nll,-1,0.9475444872026654,0.6593070542507586,303
Order,4,5306,310,0.058424425179042595,std_nll,-1,0.524779501020171,0.10560088595602715,303
Order,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9627263100803222,0.7771108513463417,303
Phylum,0,5471,320,0.058490221166148784,mean_nll,-1,0.9862933168316831,0.8297037382216507,303
Phylum,0,5471,320,0.058490221166148784,std_nll,-1,0.3174553484760241,0.04970028755283549,303
Phylum,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9961008784701999,0.961549202121707,303
Phylum,1,5476,320,0.05843681519357195,mean_nll,-1,0.9893067542668735,0.8631010502946985,303
Phylum,1,5476,320,0.05843681519357195,std_nll,-1,0.26108841640806824,0.037902774618005994,303
Phylum,1,5476,320,0.05843681519357195,logistic_profile,-1,0.982955234193173,0.7350510997072216,303
Phylum,2,5495,320,0.05823475887170155,mean_nll,-1,0.9954873188405797,0.9431685946092495,303
Phylum,2,5495,320,0.05823475887170155,std_nll,-1,0.2981914251207729,0.041343435644703545,303
Phylum,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9981920289855073,0.9725372904368064,303
Phylum,3,5500,320,0.05818181818181818,mean_nll,-1,0.9923920125482626,0.9124862994861871,303
Phylum,3,5500,320,0.05818181818181818,std_nll,-1,0.2803444739382239,0.04397767988983155,303
Phylum,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9946862934362936,0.9563447345171399,303
Phylum,4,5306,310,0.058424425179042595,mean_nll,-1,0.994226994498825,0.9412739140702123,303
Phylum,4,5306,310,0.058424425179042595,std_nll,-1,0.23234200263436558,0.03655405363104336,303
Phylum,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9976116376972546,0.9698673173977918,303
Novelty,0,5471,320,0.058490221166148784,mean_nll,-1,0.9974379974762183,0.9626855929584128,303
Novelty,0,5471,320,0.058490221166148784,std_nll,-1,0.12035860755193166,0.0330909227057036,303
Novelty,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9996930207726655,0.9956630916745227,303
Novelty,1,5476,320,0.05843681519357195,mean_nll,-1,0.998039298875097,0.9715828807632022,303
Novelty,1,5476,320,0.05843681519357195,std_nll,-1,0.09583434348332041,0.030893460941346287,303
Novelty,1,5476,320,0.05843681519357195,logistic_profile,-1,0.9974938178820791,0.95952406057038,303
Novelty,2,5495,320,0.05823475887170155,mean_nll,-1,0.9998188405797102,0.9972625561119982,303
Novelty,2,5495,320,0.05823475887170155,std_nll,-1,0.08752657004830916,0.03061376975999479,303
Novelty,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9998454106280192,0.9975611104455042,303
Novelty,3,5500,320,0.05818181818181818,mean_nll,-1,0.9990269063706564,0.9865639582182807,303
Novelty,3,5500,320,0.05818181818181818,std_nll,-1,0.10393068291505791,0.030886380458026722,303
Novelty,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9993418194980696,0.991479990143916,303
Novelty,4,5306,310,0.058424425179042595,mean_nll,-1,0.999593222965469,0.9950402969136335,303
Novelty,4,5306,310,0.058424425179042595,std_nll,-1,0.07581097135773135,0.030534125076800277,303
Novelty,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9994808750225986,0.9949268513950354,303
Noise,0,5471,320,0.058490221166148784,mean_nll,-1,0.9996390264026404,0.9943745003013661,303
Noise,0,5471,320,0.058490221166148784,std_nll,-1,0.02888516792855756,0.030040565386485203,303
Noise,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9999623859444767,0.9993930110753069,303
Noise,1,5476,320,0.05843681519357195,mean_nll,-1,0.9995248254460822,0.9931839004689719,303
Noise,1,5476,320,0.05843681519357195,std_nll,-1,0.02614429790535299,0.02999829275215528,303
Noise,1,5476,320,0.05843681519357195,logistic_profile,-1,0.9994023952676494,0.9911169056617402,303
Noise,2,5495,320,0.05823475887170155,mean_nll,-1,0.9999601449275363,0.9993749976647383,303
Noise,2,5495,320,0.05823475887170155,std_nll,-1,0.043705917874396136,0.030009544556772325,303
Noise,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9999849033816426,0.9997709814900593,303
Noise,3,5500,320,0.05818181818181818,mean_nll,-1,0.9999083011583011,0.9985111775218616,303
Noise,3,5500,320,0.05818181818181818,std_nll,-1,0.03675374034749035,0.029914368026760594,303
Noise,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9999511341698841,0.9991914673497949,303
Noise,4,5306,310,0.058424425179042595,mean_nll,-1,0.9999509284847233,0.9992898757283585,303
Noise,4,5306,310,0.058424425179042595,std_nll,-1,0.021895580980913765,0.02997465647364513,303
Noise,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9999554482295513,0.9993042099428557,303
Species,0,5468,317,0.057973664959765914,mean_nll,-1,0.4995272119529637,0.05556752842458994,404
Species,0,5468,317,0.057973664959765914,std_nll,-1,0.5986501043869463,0.0877165015426385,404
Species,0,5468,317,0.057973664959765914,logistic_profile,-1,0.5974130164918514,0.07799012756700954,404
Species,1,5473,317,0.05792070162616481,mean_nll,-1,0.48095141368483135,0.05146072221809369,404
Species,1,5473,317,0.05792070162616481,std_nll,-1,0.57404683649321,0.08186506470655523,404
Species,1,5473,317,0.05792070162616481,logistic_profile,-1,0.6123930222484355,0.08787244094222993,404
Species,2,5493,318,0.05789186237028946,mean_nll,-1,0.49400783884787164,0.05198909312644219,404
Species,2,5493,318,0.05789186237028946,std_nll,-1,0.5983343967429283,0.08613705689862286,404
Species,2,5493,318,0.05789186237028946,logistic_profile,-1,0.600123963175645,0.08255591576504664,404
Species,3,5500,320,0.05818181818181818,mean_nll,-1,0.4768602195945945,0.05076190612513684,404
Species,3,5500,320,0.05818181818181818,std_nll,-1,0.59558458011583,0.0914887200407004,404
Species,3,5500,320,0.05818181818181818,logistic_profile,-1,0.5927328667953669,0.07920197112952582,404
Species,4,5306,310,0.058424425179042595,mean_nll,-1,0.4794958547483148,0.05186670258714282,404
Species,4,5306,310,0.058424425179042595,std_nll,-1,0.5643430873731243,0.07388373050804113,404
Species,4,5306,310,0.058424425179042595,logistic_profile,-1,0.6206739585216561,0.08593244701421696,404
Genus,0,5471,320,0.058490221166148784,mean_nll,-1,0.7564071296835567,0.1237219095000641,404
Genus,0,5471,320,0.058490221166148784,std_nll,-1,0.7592761114346729,0.21307471185146065,404
Genus,0,5471,320,0.058490221166148784,logistic_profile,-1,0.8142624005047564,0.29988416856639,404
Genus,1,5476,320,0.05843681519357195,mean_nll,-1,0.7256103326221877,0.1176825226338903,404
Genus,1,5476,320,0.05843681519357195,std_nll,-1,0.7607371872575639,0.2511272900415095,404
Genus,1,5476,320,0.05843681519357195,logistic_profile,-1,0.7734678044996122,0.1514802797718796,404
Genus,2,5495,320,0.05823475887170155,mean_nll,-1,0.7539444444444444,0.1141524083820714,404
Genus,2,5495,320,0.05823475887170155,std_nll,-1,0.7581316425120773,0.20279571297730872,404
Genus,2,5495,320,0.05823475887170155,logistic_profile,-1,0.8054184782608695,0.33654039763160387,404
Genus,3,5500,320,0.05818181818181818,mean_nll,-1,0.7253535231660232,0.11439364683383556,404
Genus,3,5500,320,0.05818181818181818,std_nll,-1,0.7775832528957529,0.26476293822990776,404
Genus,3,5500,320,0.05818181818181818,logistic_profile,-1,0.7823515926640926,0.2370585417297423,404
Genus,4,5306,310,0.058424425179042595,mean_nll,-1,0.7322600015496268,0.12596561177656435,404
Genus,4,5306,310,0.058424425179042595,std_nll,-1,0.7220705596735453,0.1851072700894581,404
Genus,4,5306,310,0.058424425179042595,logistic_profile,-1,0.7763165371006482,0.2952119395083615,404
Family,0,5471,320,0.058490221166148784,mean_nll,-1,0.8801664725296059,0.2736932434308141,404
Family,0,5471,320,0.058490221166148784,std_nll,-1,0.7409498762376238,0.24821492597420972,404
Family,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9255065763929334,0.553093003744387,404
Family,1,5476,320,0.05843681519357195,mean_nll,-1,0.8543971828937161,0.27335894963336926,404
Family,1,5476,320,0.05843681519357195,std_nll,-1,0.6769716107447634,0.1994701370182746,404
Family,1,5476,320,0.05843681519357195,logistic_profile,-1,0.8790498933281613,0.2762161629325559,404
Family,2,5495,320,0.05823475887170155,mean_nll,-1,0.9079830917874396,0.37944044612398203,404
Family,2,5495,320,0.05823475887170155,std_nll,-1,0.7513037439613527,0.2164455369745845,404
Family,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9368907004830918,0.6968402327330488,404
Family,3,5500,320,0.05818181818181818,mean_nll,-1,0.868549107142857,0.31126830323065136,404
Family,3,5500,320,0.05818181818181818,std_nll,-1,0.7065739623552123,0.20961822944537112,404
Family,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9164750241312742,0.546282283166716,404
Family,4,5306,310,0.058424425179042595,mean_nll,-1,0.8877185619463311,0.3766573173709181,404
Family,4,5306,310,0.058424425179042595,std_nll,-1,0.6844643456700844,0.17421024993235046,404
Family,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9144128205790438,0.6254681590359739,404
Order,0,5471,320,0.058490221166148784,mean_nll,-1,0.9433071248301301,0.49838728657615544,404
Order,0,5471,320,0.058490221166148784,std_nll,-1,0.6017875776548243,0.17352682251246543,404
Order,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9753033391574452,0.8331412208028252,404
Order,1,5476,320,0.05843681519357195,mean_nll,-1,0.9402522546547711,0.5151095659677041,404
Order,1,5476,320,0.05843681519357195,std_nll,-1,0.5763930978471684,0.13609502072854907,404
Order,1,5476,320,0.05843681519357195,logistic_profile,-1,0.9470259164080683,0.4642749934814794,404
Order,2,5495,320,0.05823475887170155,mean_nll,-1,0.9643115942028986,0.6640371525999029,404
Order,2,5495,320,0.05823475887170155,std_nll,-1,0.6213683574879227,0.1301238827650913,404
Order,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9809903381642513,0.8740604866205034,404
Order,3,5500,320,0.05818181818181818,mean_nll,-1,0.9404744811776061,0.5932209699508273,404
Order,3,5500,320,0.05818181818181818,std_nll,-1,0.5681503378378379,0.15146959174889926,404
Order,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9646332046332047,0.78974832494859,404
Order,4,5306,310,0.058424425179042595,mean_nll,-1,0.9475444872026654,0.6593070542507586,404
Order,4,5306,310,0.058424425179042595,std_nll,-1,0.524779501020171,0.10560088595602715,404
Order,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9627263100803222,0.7771108513463417,404
Phylum,0,5471,320,0.058490221166148784,mean_nll,-1,0.9862933168316831,0.8297037382216507,404
Phylum,0,5471,320,0.058490221166148784,std_nll,-1,0.3174553484760241,0.04970028755283549,404
Phylum,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9961008784701999,0.961549202121707,404
Phylum,1,5476,320,0.05843681519357195,mean_nll,-1,0.9893067542668735,0.8631010502946985,404
Phylum,1,5476,320,0.05843681519357195,std_nll,-1,0.26108841640806824,0.037902774618005994,404
Phylum,1,5476,320,0.05843681519357195,logistic_profile,-1,0.982955234193173,0.7350510997072216,404
Phylum,2,5495,320,0.05823475887170155,mean_nll,-1,0.9954873188405797,0.9431685946092495,404
Phylum,2,5495,320,0.05823475887170155,std_nll,-1,0.2981914251207729,0.041343435644703545,404
Phylum,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9981920289855073,0.9725372904368064,404
Phylum,3,5500,320,0.05818181818181818,mean_nll,-1,0.9923920125482626,0.9124862994861871,404
Phylum,3,5500,320,0.05818181818181818,std_nll,-1,0.2803444739382239,0.04397767988983155,404
Phylum,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9946862934362936,0.9563447345171399,404
Phylum,4,5306,310,0.058424425179042595,mean_nll,-1,0.994226994498825,0.9412739140702123,404
Phylum,4,5306,310,0.058424425179042595,std_nll,-1,0.23234200263436558,0.03655405363104336,404
Phylum,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9976116376972546,0.9698673173977918,404
Novelty,0,5471,320,0.058490221166148784,mean_nll,-1,0.9974379974762183,0.9626855929584128,404
Novelty,0,5471,320,0.058490221166148784,std_nll,-1,0.12035860755193166,0.0330909227057036,404
Novelty,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9996930207726655,0.9956630916745227,404
Novelty,1,5476,320,0.05843681519357195,mean_nll,-1,0.998039298875097,0.9715828807632022,404
Novelty,1,5476,320,0.05843681519357195,std_nll,-1,0.09583434348332041,0.030893460941346287,404
Novelty,1,5476,320,0.05843681519357195,logistic_profile,-1,0.9974938178820791,0.95952406057038,404
Novelty,2,5495,320,0.05823475887170155,mean_nll,-1,0.9998188405797102,0.9972625561119982,404
Novelty,2,5495,320,0.05823475887170155,std_nll,-1,0.08752657004830916,0.03061376975999479,404
Novelty,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9998454106280192,0.9975611104455042,404
Novelty,3,5500,320,0.05818181818181818,mean_nll,-1,0.9990269063706564,0.9865639582182807,404
Novelty,3,5500,320,0.05818181818181818,std_nll,-1,0.10393068291505791,0.030886380458026722,404
Novelty,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9993418194980696,0.991479990143916,404
Novelty,4,5306,310,0.058424425179042595,mean_nll,-1,0.999593222965469,0.9950402969136335,404
Novelty,4,5306,310,0.058424425179042595,std_nll,-1,0.07581097135773135,0.030534125076800277,404
Novelty,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9994808750225986,0.9949268513950354,404
Noise,0,5471,320,0.058490221166148784,mean_nll,-1,0.9996390264026404,0.9943745003013661,404
Noise,0,5471,320,0.058490221166148784,std_nll,-1,0.02888516792855756,0.030040565386485203,404
Noise,0,5471,320,0.058490221166148784,logistic_profile,-1,0.9999623859444767,0.9993930110753069,404
Noise,1,5476,320,0.05843681519357195,mean_nll,-1,0.9995248254460822,0.9931839004689719,404
Noise,1,5476,320,0.05843681519357195,std_nll,-1,0.02614429790535299,0.02999829275215528,404
Noise,1,5476,320,0.05843681519357195,logistic_profile,-1,0.9994023952676494,0.9911169056617402,404
Noise,2,5495,320,0.05823475887170155,mean_nll,-1,0.9999601449275363,0.9993749976647383,404
Noise,2,5495,320,0.05823475887170155,std_nll,-1,0.043705917874396136,0.030009544556772325,404
Noise,2,5495,320,0.05823475887170155,logistic_profile,-1,0.9999849033816426,0.9997709814900593,404
Noise,3,5500,320,0.05818181818181818,mean_nll,-1,0.9999083011583011,0.9985111775218616,404
Noise,3,5500,320,0.05818181818181818,std_nll,-1,0.03675374034749035,0.029914368026760594,404
Noise,3,5500,320,0.05818181818181818,logistic_profile,-1,0.9999511341698841,0.9991914673497949,404
Noise,4,5306,310,0.058424425179042595,mean_nll,-1,0.9999509284847233,0.9992898757283585,404
Noise,4,5306,310,0.058424425179042595,std_nll,-1,0.021895580980913765,0.02997465647364513,404
Noise,4,5306,310,0.058424425179042595,logistic_profile,-1,0.9999554482295513,0.9993042099428557,404
Species,0,5468,317,0.057973664959765914,tiny_mlp,42,0.6879090581167971,0.11105801655785652,42
Species,0,5468,317,0.057973664959765914,tiny_mlp,123,0.6775726375755037,0.118465184190818,42
Species,0,5468,317,0.057973664959765914,tiny_mlp,7,0.6790124364078641,0.11473312496866953,42
Species,0,5468,317,0.057973664959765914,tiny_mlp,13,0.6829956144621698,0.1141423529542678,42
Species,0,5468,317,0.057973664959765914,tiny_mlp,21,0.6688432064583337,0.11350471155686515,42
Species,1,5473,317,0.05792070162616481,tiny_mlp,42,0.6590392376160327,0.10450139411874015,42
Species,1,5473,317,0.05792070162616481,tiny_mlp,123,0.6595189090900192,0.10791372269907462,42
Species,1,5473,317,0.05792070162616481,tiny_mlp,7,0.6621369119435749,0.10216408517499184,42
Species,1,5473,317,0.05792070162616481,tiny_mlp,13,0.6655001186942167,0.1112249986602679,42
Species,1,5473,317,0.05792070162616481,tiny_mlp,21,0.6723635811880679,0.11223960350516286,42
Species,2,5493,318,0.05789186237028946,tiny_mlp,42,0.6832084586637499,0.1255923113324262,42
Species,2,5493,318,0.05789186237028946,tiny_mlp,123,0.6832424877707897,0.1155076087821206,42
Species,2,5493,318,0.05789186237028946,tiny_mlp,7,0.6756254367575123,0.1177973822669697,42
Species,2,5493,318,0.05789186237028946,tiny_mlp,13,0.6869832588946617,0.12661890642376047,42
Species,2,5493,318,0.05789186237028946,tiny_mlp,21,0.6850022787348465,0.12596190107446914,42
Species,3,5500,320,0.05818181818181818,tiny_mlp,42,0.6697423986486487,0.09921276957626131,42
Species,3,5500,320,0.05818181818181818,tiny_mlp,123,0.6610943532818532,0.10243309151657623,42
Species,3,5500,320,0.05818181818181818,tiny_mlp,7,0.6631219835907336,0.10230858189411277,42
Species,3,5500,320,0.05818181818181818,tiny_mlp,13,0.6645149613899615,0.1060694020685406,42
Species,3,5500,320,0.05818181818181818,tiny_mlp,21,0.6528882118725869,0.10123658798180879,42
Species,4,5306,310,0.058424425179042595,tiny_mlp,42,0.6703369146930447,0.11357409474828997,42
Species,4,5306,310,0.058424425179042595,tiny_mlp,123,0.664392158888401,0.11325593612935655,42
Species,4,5306,310,0.058424425179042595,tiny_mlp,7,0.5745499625506857,0.07242735138517065,42
Species,4,5306,310,0.058424425179042595,tiny_mlp,13,0.66753467289961,0.1081798041228179,42
Species,4,5306,310,0.058424425179042595,tiny_mlp,21,0.6617448797747876,0.10981436246414575,42
Genus,0,5471,320,0.058490221166148784,tiny_mlp,42,0.8796841632692681,0.4456593627824616,42
Genus,0,5471,320,0.058490221166148784,tiny_mlp,123,0.8800287565521258,0.43636648192054317,42
Genus,0,5471,320,0.058490221166148784,tiny_mlp,7,0.914856338575034,0.43221470197088097,42
Genus,0,5471,320,0.058490221166148784,tiny_mlp,13,0.8739589400116481,0.4480717801300635,42
Genus,0,5471,320,0.058490221166148784,tiny_mlp,21,0.8761739225393127,0.44469863751131833,42
Genus,1,5476,320,0.05843681519357195,tiny_mlp,42,0.8738066088052754,0.2422919959045819,42
Genus,1,5476,320,0.05843681519357195,tiny_mlp,123,0.8690688033359194,0.24124657098836255,42
Genus,1,5476,320,0.05843681519357195,tiny_mlp,7,0.8741375339410397,0.24952921567255193,42
Genus,1,5476,320,0.05843681519357195,tiny_mlp,13,0.8741157147013188,0.24007245001117497,42
Genus,1,5476,320,0.05843681519357195,tiny_mlp,21,0.8748466592319626,0.25094507209193956,42
Genus,2,5495,320,0.05823475887170155,tiny_mlp,42,0.9077161835748794,0.5229795005475862,42
Genus,2,5495,320,0.05823475887170155,tiny_mlp,123,0.89318538647343,0.5127324282765966,42
Genus,2,5495,320,0.05823475887170155,tiny_mlp,7,0.8948623188405798,0.5055971149862083,42
Genus,2,5495,320,0.05823475887170155,tiny_mlp,13,0.9096171497584542,0.5197955177243094,42
Genus,2,5495,320,0.05823475887170155,tiny_mlp,21,0.9149788647342995,0.5410028924978699,42
Genus,3,5500,320,0.05818181818181818,tiny_mlp,42,0.8937584459459461,0.38018252553258264,42
Genus,3,5500,320,0.05818181818181818,tiny_mlp,123,0.8845837355212354,0.3648947342649216,42
Genus,3,5500,320,0.05818181818181818,tiny_mlp,7,0.8900452461389962,0.37762014600012705,42
Genus,3,5500,320,0.05818181818181818,tiny_mlp,13,0.8996157094594596,0.3850660252023114,42
Genus,3,5500,320,0.05818181818181818,tiny_mlp,21,0.8872653233590735,0.35860769403752285,42
Genus,4,5306,310,0.058424425179042595,tiny_mlp,42,0.877243084790413,0.38217785989391045,42
