rank,fold,test_n,test_pos,prevalence,model,seed,auroc,ap,repeat_seed
Novelty,3,5500,320,0.05818181818181818,tiny_mlp,123,0.9997484314671814,0.9957335220358592,404
Novelty,3,5500,320,0.05818181818181818,tiny_mlp,7,0.9998811534749035,0.9980627915476372,404
Novelty,3,5500,320,0.05818181818181818,tiny_mlp,13,0.9973684845559846,0.9648167606361322,404
Novelty,3,5500,320,0.05818181818181818,tiny_mlp,21,0.9998570222007722,0.9976697083272391,404
Novelty,4,5306,310,0.058424425179042595,tiny_mlp,42,0.9995790180531522,0.99491809795618,404
Novelty,4,5306,310,0.058424425179042595,tiny_mlp,123,0.9994292207959917,0.99275102112748,404
Novelty,4,5306,310,0.058424425179042595,tiny_mlp,7,0.9997507683566209,0.996313273876872,404
Novelty,4,5306,310,0.058424425179042595,tiny_mlp,13,0.999595159998967,0.9951043271522204,404
Novelty,4,5306,310,0.058424425179042595,tiny_mlp,21,0.9997275239546476,0.9960460286537438,404
Noise,0,5471,320,0.058490221166148784,tiny_mlp,42,0.9999842263638128,0.9997503467042606,404
Noise,0,5471,320,0.058490221166148784,tiny_mlp,123,0.9998871578334304,0.9982539120117073,404
Noise,0,5471,320,0.058490221166148784,tiny_mlp,7,0.9999793729372938,0.9996739705500388,404
Noise,0,5471,320,0.058490221166148784,tiny_mlp,13,0.9994212288875947,0.9890672207836219,404
Noise,0,5471,320,0.058490221166148784,tiny_mlp,21,0.9999854397204426,0.9997688247608513,404
Noise,1,5476,320,0.05843681519357195,tiny_mlp,42,0.9995951318851823,0.9931164871675134,404
Noise,1,5476,320,0.05843681519357195,tiny_mlp,123,0.9994836113266097,0.9906152031088432,404
Noise,1,5476,320,0.05843681519357195,tiny_mlp,7,0.9997733223429014,0.9963085054963451,404
Noise,1,5476,320,0.05843681519357195,tiny_mlp,13,0.9992151134600465,0.9867130178283793,404
Noise,1,5476,320,0.05843681519357195,tiny_mlp,21,0.9998036268425134,0.9967071398797329,404
Noise,2,5495,320,0.05823475887170155,tiny_mlp,42,1.0,0.9999999999999999,404
Noise,2,5495,320,0.05823475887170155,tiny_mlp,123,1.0,0.9999999999999999,404
Noise,2,5495,320,0.05823475887170155,tiny_mlp,7,1.0,1.0,404
Noise,2,5495,320,0.05823475887170155,tiny_mlp,13,0.9999999999999999,1.0,404
Noise,2,5495,320,0.05823475887170155,tiny_mlp,21,1.0,1.0,404
Noise,3,5500,320,0.05818181818181818,tiny_mlp,42,0.9999819015444015,0.9997002252688785,404
Noise,3,5500,320,0.05818181818181818,tiny_mlp,123,0.9997333494208495,0.9953292204165709,404
Noise,3,5500,320,0.05818181818181818,tiny_mlp,7,0.9999831081081082,0.9997233821828533,404
Noise,3,5500,320,0.05818181818181818,tiny_mlp,13,0.9994298986486486,0.9914104758617193,404
Noise,3,5500,320,0.05818181818181818,tiny_mlp,21,0.999706805019305,0.9951911056510462,404
Noise,4,5306,310,0.058424425179042595,tiny_mlp,42,0.9999509284847232,0.9991971115133038,404
Noise,4,5306,310,0.058424425179042595,tiny_mlp,123,0.9998669903664866,0.997786217889864,404
Noise,4,5306,310,0.058424425179042595,tiny_mlp,7,0.9999541568738862,0.9992541178281068,404
Noise,4,5306,310,0.058424425179042595,tiny_mlp,13,0.9999192902709264,0.9987433429305053,404
Noise,4,5306,310,0.058424425179042595,tiny_mlp,21,0.9999548025517188,0.999274033087417,404
